"Rank","Club","CCS ID","Swimmer","Seed 													 														Time","Data Source","Finals 													 													Pl"
"213","CLT","27871","Seidel, Tyler","22.56","Stopwatch",""
"213","MARQ","36414","Smith, Peter","22.56","Stopwatch",""
"219","SCU","18707","Chierotti, Luca","22.57","Stopwatch",""
"219","WFU","27506","Liu, Zhenqi","22.57","Stopwatch",""
"219","UMICH","16702","Soobert, Ellison","22.57","Stopwatch",""
"222","UOFO","31688","Cheng, Brandon","22.58","Stopwatch",""
"222","UMICH","26786","Tuthill, Ben","22.58","Stopwatch",""
"222","GTOWN","16518","Zorc, Peter","22.58","Stopwatch",""
"225","UDSC","15116","Anderson, Michael","22.59","Stopwatch",""
"225","GTSC","39120","Bratu, Dan","22.59","Stopwatch",""
"225","TULSC","31434","Kondrashev, Dima","22.59","Stopwatch",""
"225","GTSC","26817","Matthews, John","22.59","Stopwatch",""
